timestamp, power.draw [W]
2025/04/21 18:35:04.536, 281.13 W
2025/04/21 18:35:04.547, 281.64 W
2025/04/21 18:35:04.557, 281.64 W
2025/04/21 18:35:04.567, 281.64 W
2025/04/21 18:35:04.577, 281.64 W
2025/04/21 18:35:04.587, 281.64 W
2025/04/21 18:35:04.597, 281.64 W
2025/04/21 18:35:04.607, 281.64 W
2025/04/21 18:35:04.617, 281.64 W
2025/04/21 18:35:04.628, 281.64 W
2025/04/21 18:35:04.638, 282.04 W
2025/04/21 18:35:04.648, 282.04 W
2025/04/21 18:35:04.658, 282.04 W
2025/04/21 18:35:04.668, 282.04 W
2025/04/21 18:35:04.678, 282.04 W
2025/04/21 18:35:04.688, 282.04 W
2025/04/21 18:35:04.698, 282.04 W
2025/04/21 18:35:04.709, 282.04 W
2025/04/21 18:35:04.719, 282.04 W
2025/04/21 18:35:04.729, 282.04 W
2025/04/21 18:35:04.739, 282.55 W
2025/04/21 18:35:04.749, 282.55 W
2025/04/21 18:35:04.759, 282.55 W
2025/04/21 18:35:04.769, 282.55 W
2025/04/21 18:35:04.779, 282.55 W
2025/04/21 18:35:04.790, 282.55 W
2025/04/21 18:35:04.800, 282.55 W
2025/04/21 18:35:04.810, 282.55 W
2025/04/21 18:35:04.820, 282.55 W
2025/04/21 18:35:04.830, 282.55 W
2025/04/21 18:35:04.840, 283.11 W
2025/04/21 18:35:04.850, 283.11 W
2025/04/21 18:35:04.860, 283.11 W
2025/04/21 18:35:04.871, 283.11 W
2025/04/21 18:35:04.881, 283.11 W
2025/04/21 18:35:04.891, 283.11 W
2025/04/21 18:35:04.901, 283.11 W
2025/04/21 18:35:04.911, 283.11 W
2025/04/21 18:35:04.921, 283.11 W
2025/04/21 18:35:04.931, 283.11 W
2025/04/21 18:35:04.941, 283.58 W
2025/04/21 18:35:04.952, 283.58 W
2025/04/21 18:35:04.962, 283.58 W
2025/04/21 18:35:04.972, 283.58 W
2025/04/21 18:35:04.982, 283.58 W
2025/04/21 18:35:04.992, 283.58 W
2025/04/21 18:35:05.002, 283.58 W
2025/04/21 18:35:05.012, 283.58 W
2025/04/21 18:35:05.022, 283.58 W
2025/04/21 18:35:05.033, 283.58 W
2025/04/21 18:35:05.043, 283.97 W
2025/04/21 18:35:05.053, 283.97 W
2025/04/21 18:35:05.063, 283.97 W
2025/04/21 18:35:05.073, 283.97 W
2025/04/21 18:35:05.083, 283.97 W
2025/04/21 18:35:05.093, 283.97 W
2025/04/21 18:35:05.103, 283.97 W
2025/04/21 18:35:05.114, 283.97 W
2025/04/21 18:35:05.124, 283.97 W
2025/04/21 18:35:05.134, 283.97 W
2025/04/21 18:35:05.144, 284.41 W
2025/04/21 18:35:05.154, 284.41 W
2025/04/21 18:35:05.164, 284.41 W
2025/04/21 18:35:05.174, 284.41 W
2025/04/21 18:35:05.184, 284.41 W
2025/04/21 18:35:05.195, 284.41 W
2025/04/21 18:35:05.205, 284.41 W
2025/04/21 18:35:05.215, 284.41 W
2025/04/21 18:35:05.225, 284.41 W
2025/04/21 18:35:05.235, 284.41 W
2025/04/21 18:35:05.245, 284.12 W
2025/04/21 18:35:05.255, 284.12 W
2025/04/21 18:35:05.265, 284.12 W
2025/04/21 18:35:05.276, 284.12 W
2025/04/21 18:35:05.286, 284.12 W
2025/04/21 18:35:05.296, 284.12 W
2025/04/21 18:35:05.306, 284.12 W
2025/04/21 18:35:05.316, 284.12 W
2025/04/21 18:35:05.326, 284.12 W
2025/04/21 18:35:05.336, 284.12 W
2025/04/21 18:35:05.346, 284.18 W
2025/04/21 18:35:05.357, 284.18 W
2025/04/21 18:35:05.367, 284.18 W
2025/04/21 18:35:05.377, 284.18 W
2025/04/21 18:35:05.387, 284.18 W
2025/04/21 18:35:05.397, 284.18 W
2025/04/21 18:35:05.407, 284.18 W
2025/04/21 18:35:05.417, 284.18 W
2025/04/21 18:35:05.427, 284.18 W
2025/04/21 18:35:05.438, 284.48 W
2025/04/21 18:35:05.448, 284.48 W
2025/04/21 18:35:05.458, 284.48 W
2025/04/21 18:35:05.468, 284.48 W
2025/04/21 18:35:05.478, 284.48 W
2025/04/21 18:35:05.488, 284.48 W
2025/04/21 18:35:05.498, 284.48 W
2025/04/21 18:35:05.509, 284.48 W
2025/04/21 18:35:05.519, 284.48 W
2025/04/21 18:35:05.529, 284.48 W
2025/04/21 18:35:05.539, 284.45 W
2025/04/21 18:35:05.549, 284.45 W
2025/04/21 18:35:05.559, 284.45 W
2025/04/21 18:35:05.569, 284.45 W
2025/04/21 18:35:05.579, 284.45 W
2025/04/21 18:35:05.589, 284.45 W
2025/04/21 18:35:05.600, 284.45 W
2025/04/21 18:35:05.610, 284.45 W
2025/04/21 18:35:05.620, 284.45 W
2025/04/21 18:35:05.630, 284.45 W
2025/04/21 18:35:05.640, 284.11 W
2025/04/21 18:35:05.650, 284.11 W
2025/04/21 18:35:05.660, 284.11 W
2025/04/21 18:35:05.670, 284.11 W
2025/04/21 18:35:05.681, 284.11 W
2025/04/21 18:35:05.691, 284.11 W
2025/04/21 18:35:05.701, 284.11 W
2025/04/21 18:35:05.711, 284.11 W
2025/04/21 18:35:05.721, 284.11 W
2025/04/21 18:35:05.731, 284.11 W
2025/04/21 18:35:05.741, 284.06 W
2025/04/21 18:35:05.752, 284.06 W
2025/04/21 18:35:05.762, 284.06 W
2025/04/21 18:35:05.772, 284.06 W
2025/04/21 18:35:05.782, 284.06 W
2025/04/21 18:35:05.792, 284.06 W
2025/04/21 18:35:05.802, 284.06 W
2025/04/21 18:35:05.812, 284.06 W
2025/04/21 18:35:05.822, 284.06 W
2025/04/21 18:35:05.833, 284.06 W
2025/04/21 18:35:05.843, 283.97 W
