timestamp, power.draw [W]
2025/04/21 18:31:10.222, 157.55 W
2025/04/21 18:31:10.232, 157.55 W
2025/04/21 18:31:10.242, 157.55 W
2025/04/21 18:31:10.252, 157.55 W
2025/04/21 18:31:10.262, 157.55 W
2025/04/21 18:31:10.273, 157.55 W
2025/04/21 18:31:10.283, 157.55 W
2025/04/21 18:31:10.293, 157.55 W
2025/04/21 18:31:10.303, 157.55 W
2025/04/21 18:31:10.313, 157.61 W
2025/04/21 18:31:10.323, 157.61 W
2025/04/21 18:31:10.333, 157.61 W
2025/04/21 18:31:10.343, 157.61 W
2025/04/21 18:31:10.354, 157.61 W
2025/04/21 18:31:10.364, 157.61 W
2025/04/21 18:31:10.374, 157.61 W
2025/04/21 18:31:10.384, 157.61 W
2025/04/21 18:31:10.394, 157.61 W
2025/04/21 18:31:10.404, 157.61 W
2025/04/21 18:31:10.414, 157.64 W
2025/04/21 18:31:10.424, 157.64 W
2025/04/21 18:31:10.435, 157.64 W
2025/04/21 18:31:10.445, 157.64 W
2025/04/21 18:31:10.455, 157.64 W
2025/04/21 18:31:10.465, 157.64 W
2025/04/21 18:31:10.475, 157.64 W
2025/04/21 18:31:10.485, 157.64 W
2025/04/21 18:31:10.495, 157.64 W
2025/04/21 18:31:10.505, 157.64 W
2025/04/21 18:31:10.516, 157.67 W
2025/04/21 18:31:10.526, 157.67 W
2025/04/21 18:31:10.536, 157.67 W
2025/04/21 18:31:10.546, 157.67 W
2025/04/21 18:31:10.556, 157.67 W
2025/04/21 18:31:10.566, 157.67 W
2025/04/21 18:31:10.576, 157.67 W
2025/04/21 18:31:10.586, 157.67 W
2025/04/21 18:31:10.597, 157.67 W
2025/04/21 18:31:10.607, 157.67 W
2025/04/21 18:31:10.617, 157.70 W
2025/04/21 18:31:10.627, 157.70 W
2025/04/21 18:31:10.637, 157.70 W
2025/04/21 18:31:10.647, 157.70 W
2025/04/21 18:31:10.657, 157.70 W
2025/04/21 18:31:10.667, 157.70 W
2025/04/21 18:31:10.678, 157.70 W
2025/04/21 18:31:10.688, 157.70 W
2025/04/21 18:31:10.698, 157.70 W
2025/04/21 18:31:10.708, 157.70 W
2025/04/21 18:31:10.718, 157.73 W
2025/04/21 18:31:10.728, 157.73 W
2025/04/21 18:31:10.738, 157.73 W
2025/04/21 18:31:10.748, 157.73 W
2025/04/21 18:31:10.759, 157.73 W
2025/04/21 18:31:10.769, 157.73 W
2025/04/21 18:31:10.779, 157.73 W
2025/04/21 18:31:10.789, 157.73 W
2025/04/21 18:31:10.799, 157.73 W
2025/04/21 18:31:10.809, 157.73 W
2025/04/21 18:31:10.819, 157.25 W
2025/04/21 18:31:10.829, 157.25 W
2025/04/21 18:31:10.840, 157.25 W
2025/04/21 18:31:10.854, 157.25 W
2025/04/21 18:31:10.865, 157.25 W
2025/04/21 18:31:10.875, 157.25 W
2025/04/21 18:31:10.885, 157.25 W
2025/04/21 18:31:10.895, 157.25 W
2025/04/21 18:31:10.906, 157.25 W
2025/04/21 18:31:10.916, 155.96 W
2025/04/21 18:31:10.926, 155.96 W
2025/04/21 18:31:10.937, 155.96 W
2025/04/21 18:31:10.947, 155.96 W
2025/04/21 18:31:10.957, 155.96 W
2025/04/21 18:31:10.968, 155.96 W
2025/04/21 18:31:10.978, 155.96 W
2025/04/21 18:31:10.988, 155.96 W
2025/04/21 18:31:10.999, 155.96 W
2025/04/21 18:31:11.009, 155.96 W
2025/04/21 18:31:11.019, 154.48 W
2025/04/21 18:31:11.030, 154.48 W
2025/04/21 18:31:11.040, 154.48 W
2025/04/21 18:31:11.050, 154.48 W
2025/04/21 18:31:11.061, 154.48 W
2025/04/21 18:31:11.071, 154.48 W
2025/04/21 18:31:11.081, 154.48 W
2025/04/21 18:31:11.092, 154.48 W
2025/04/21 18:31:11.102, 154.48 W
